dataset,candidate_id,base_accuracy,accuracy,delta_pp,base_last50_accuracy,last50_accuracy,delta_last50_pp,delta_correct,delta_last50_correct,mean_gate,median_gate,gate_p10,gate_p25,gate_p75,gate_p90,mean_effective_update_mass,prediction_sha256,state_sha256,health_status
fgvc,U2_t0.15_p2_clip,27.242724272427242,26.522652265226522,-0.7200720072007201,28.974205158968207,28.014397120575886,-0.9598080383923211,-24,-16,0.7887230515480042,0.834555983543396,0.5275768876075745,0.6937966346740723,0.9495189785957336,0.999890923500061,0.7887255549430847,8127b62ba3fc502c6100d8a204233d8b0dd82eb26e871045688215ef0c020342,374664509c1a9bb61955e7143ea105bc0e6d2d49ee4e82683832df70394469b4,healthy
fgvc,U2_t0.15_p2_mix08clip,27.242724272427242,25.952595259525953,-1.2901290129012892,28.974205158968207,27.474505098980202,-1.4997000599880046,-43,-25,0.7657673954963684,0.819923460483551,0.46171664595603945,0.6589428186416626,0.9465132355690002,0.9999605178833008,0.7657693028450012,b9f7c94e30cb4afa44174494a3853a4a38b00c605dc0a8f138e1852a5eebc4f1,1e27810115f246e160fc7a5aabaeb57c273f302fcbacdc94d190723742b3ea5e,healthy
fgvc,U2_t0.15_p2_mix05,27.242724272427242,23.822382238223824,-3.4203420342034185,28.974205158968207,23.995200959808038,-4.979004199160169,-114,-83,0.680351734161377,0.7348285913467407,0.2652343153953553,0.5129199624061584,0.890221118927002,0.9999896049499511,0.6803527474403381,462578c83bdb3a406ef1ea28ed0cf84887030856b725be48b5b945963ad8552f,0957731d8f1efd9606f5a0748264b05811c69fd8cd8e98fe5178e28ae978151a,healthy
fgvc,U2_t0.15_p2_omega,27.242724272427242,24.722472247224722,-2.5202520252025202,28.974205158968207,25.73485302939412,-3.239352129574087,-84,-54,0.0797143206000328,0.07027950882911682,0.02460155747830868,0.036099694669246674,0.12265744805335999,0.1460785299539566,0.0797143206000328,4522b78317bc7e01daaa62a7cb1540bfb2176654f315b298959f689afd9d471f,a4e79cc3dcf64ea5b339213e71a31081f15cfe4b84da6e9dfa28da7a6cdf116d,healthy
fgvc,U2_t0.3_p2_clip,27.242724272427242,26.672667266726673,-0.5700570057005692,28.974205158968207,28.194361127774446,-0.7798440311937611,-19,-13,0.8805385231971741,0.9166116118431091,0.727833378314972,0.8330162763595581,0.9756181240081787,0.9999662160873413,0.8805410861968994,745fa3fafdcbc8c0e4132467caf0b1955564d1020c2569863893dcaeba906575,597bc937254f9365154d74dacd7db4967985d5374c9d541e9551f958be83cf42,healthy
fgvc,U2_t0.3_p2_mix08clip,27.242724272427242,26.282628262826282,-0.9600960096009601,28.974205158968207,27.834433113377326,-1.139772045590881,-32,-19,0.8648215532302856,0.9064165353775024,0.6853189945220948,0.8113890886306763,0.9728761911392212,0.999985933303833,0.864823579788208,2ffa2019ca698505655b4f97fd6f8a2843297405e6821a0f2b9e4c6a40989bb3,82a6836aac9a27c5f3a403049cad1cf41307f43599b675abc723fce570317919,healthy
fgvc,U2_t0.3_p2_mix05,27.242724272427242,23.222322232223224,-4.020402040204019,28.974205158968207,23.275344931013798,-5.698860227954409,-134,-95,0.7914694547653198,0.8481926918029785,0.5151366472244263,0.7110316157341003,0.9348772764205933,0.9999737739562988,0.7914705872535706,f6d324df46f44309f293e3a266790815a84f9987b4b3f327efb2b8e1ab103fb7,173dfc07b9093db0f779ded6ad982af4a63d3879fdd624a0d2096dea393dc834,healthy
fgvc,U2_t0.3_p2_omega,27.242724272427242,24.722472247224722,-2.5202520252025202,28.974205158968207,25.73485302939412,-3.239352129574087,-84,-54,0.20491543412208557,0.19311752915382385,0.1002319648861885,0.12631583213806152,0.2899259030818939,0.31927549839019775,0.20491543412208557,4522b78317bc7e01daaa62a7cb1540bfb2176654f315b298959f689afd9d471f,4ba53d93fcc3438bf6ff71a11ddb034a54e23ce66638f7f2ab3a5d00c3331c67,healthy
caltech101,U2_t0.15_p2_clip,94.36105476673428,94.19878296146045,-0.16227180527383211,95.1338199513382,94.97161394971614,-0.162206001622053,-4,-2,0.9159600734710693,0.9999986886978149,0.7156134128570557,0.989402174949646,1.0,1.0,0.9159639477729797,12be8ce38156a9138711c7696a085125592c3ed21670ec635336870bf4858d47,7df5c35b7abcebbb08bd02be89999be93a01cac6f12d63ae6c06990f527e1f12,healthy
caltech101,U2_t0.15_p2_mix08clip,94.36105476673428,94.15821501014199,-0.20283975659229725,95.1338199513382,95.05271695052717,-0.0811030008110265,-5,-1,0.8974314332008362,0.9999986886978149,0.6182472825050355,0.9640291333198547,1.0,1.0,0.8974344730377197,75ab27b7b5e1187237aa7e2bb1a4d6b6cc1777ecb5c063745f9b2f61fb46a8ec,e5707b09ce9d35f6e3f29d0f319fa70a2b0f06ee1a5b26f493d22fa20bfe42c2,healthy
